resp_txt.keys,resp_txt.rt,resp.keys,resp.rt,trials_training.thisRepN,trials_training.thisTrialN,trials_training.thisN,trials_training.thisIndex,trials_training.ran,line_file,offset,participant,session,date,expName,psychopyVersion,OS,frameRate,key_resp_after_training.keys,key_resp_after_training.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran
space,4.161,o,1.82,0,0,0,8,1,images/-2.png,-2,2,001,2020-12-02_10h56.54.883,lm,2020.2.8,Win32,60,,,,,,,
,,e,0.803,0,1,1,1,1,images/-9.png,-9,2,001,2020-12-02_10h56.54.883,lm,2020.2.8,Win32,60,,,,,,,
,,e,2.12,0,2,2,9,1,images/-1.png,-1,2,001,2020-12-02_10h56.54.883,lm,2020.2.8,Win32,60,,,,,,,
,,e,1.454,0,3,3,6,1,images/-4.png,-4,2,001,2020-12-02_10h56.54.883,lm,2020.2.8,Win32,60,,,,,,,
,,o,0.551,0,4,4,11,1,images/1.png,1,2,001,2020-12-02_10h56.54.883,lm,2020.2.8,Win32,60,,,,,,,
,,o,0.752,0,5,5,19,1,images/9.png,9,2,001,2020-12-02_10h56.54.883,lm,2020.2.8,Win32,60,,,,,,,
,,o,0.756,0,6,6,18,1,images/8.png,8,2,001,2020-12-02_10h56.54.883,lm,2020.2.8,Win32,60,,,,,,,
,,o,1.452,0,7,7,13,1,images/3.png,3,2,001,2020-12-02_10h56.54.883,lm,2020.2.8,Win32,60,,,,,,,
,,e,1.169,0,8,8,4,1,images/-6.png,-6,2,001,2020-12-02_10h56.54.883,lm,2020.2.8,Win32,60,,,,,,,
,,e,1.654,0,9,9,7,1,images/-3.png,-3,2,001,2020-12-02_10h56.54.883,lm,2020.2.8,Win32,60,,,,,,,
,,e,0.433,0,10,10,2,1,images/-8.png,-8,2,001,2020-12-02_10h56.54.883,lm,2020.2.8,Win32,60,,,,,,,
,,e,0.703,0,11,11,0,1,images/-10.png,-10,2,001,2020-12-02_10h56.54.883,lm,2020.2.8,Win32,60,,,,,,,
,,e,1.366,0,12,12,3,1,images/-7.png,-7,2,001,2020-12-02_10h56.54.883,lm,2020.2.8,Win32,60,,,,,,,
,,o,0.637,0,13,13,10,1,images/0.png,0,2,001,2020-12-02_10h56.54.883,lm,2020.2.8,Win32,60,,,,,,,
,,o,0.604,0,14,14,12,1,images/2.png,2,2,001,2020-12-02_10h56.54.883,lm,2020.2.8,Win32,60,,,,,,,
